user_id,F,last_buy,M_proxy,R,分层
152451,2,2017-12-02,2,1,稳定复购用户
152458,2,2017-12-02,2,1,稳定复购用户
152459,1,2017-11-30,1,3,低频沉睡用户
152466,6,2017-12-02,5,1,高频多品类用户
152486,3,2017-12-03,3,0,高频多品类用户
152489,2,2017-12-03,2,0,稳定复购用户
152498,1,2017-11-30,1,3,低频沉睡用户
152521,2,2017-11-30,1,3,稳定复购用户
152535,2,2017-12-01,2,2,稳定复购用户
152549,4,2017-12-02,4,1,高频多品类用户
152552,4,2017-12-02,3,1,高频多品类用户
152556,2,2017-11-30,2,3,稳定复购用户
152559,4,2017-11-29,3,4,高频多品类用户
152560,1,2017-11-29,1,4,低频沉睡用户
152571,1,2017-12-01,1,2,低频沉睡用户
152587,2,2017-12-02,2,1,稳定复购用户
152590,7,2017-12-01,5,2,高频多品类用户
152595,3,2017-12-02,3,1,高频多品类用户
152597,1,2017-11-28,1,5,低频沉睡用户
152601,7,2017-12-03,4,0,高频多品类用户
152603,5,2017-11-29,5,4,高频多品类用户
152611,14,2017-11-29,14,4,高频多品类用户
152629,4,2017-12-01,4,2,高频多品类用户
152635,1,2017-11-30,1,3,低频沉睡用户
152645,2,2017-12-03,2,0,稳定复购用户
152647,3,2017-11-29,2,4,高频多品类用户
152651,9,2017-12-01,3,2,高频多品类用户
152667,5,2017-12-03,5,0,高频多品类用户
152695,2,2017-12-01,2,2,稳定复购用户
152700,1,2017-12-02,1,1,新购买用户
152709,3,2017-12-02,3,1,高频多品类用户
152714,1,2017-11-25,1,8,低频沉睡用户
152719,3,2017-12-01,3,2,高频多品类用户
152732,1,2017-11-28,1,5,低频沉睡用户
152735,1,2017-12-01,1,2,低频沉睡用户
152739,2,2017-12-03,2,0,稳定复购用户
152751,2,2017-11-26,2,7,稳定复购用户
152760,1,2017-12-02,1,1,新购买用户
152776,1,2017-11-25,1,8,低频沉睡用户
152784,2,2017-11-27,2,6,稳定复购用户
152785,2,2017-12-02,2,1,稳定复购用户
152796,4,2017-11-30,3,3,高频多品类用户
152799,2,2017-12-02,2,1,稳定复购用户
152805,8,2017-11-30,7,3,高频多品类用户
152811,4,2017-11-29,3,4,高频多品类用户
152817,1,2017-12-03,1,0,新购买用户
152823,1,2017-11-30,1,3,低频沉睡用户
152824,3,2017-11-29,2,4,高频多品类用户
152828,4,2017-12-03,3,0,高频多品类用户
152832,2,2017-11-29,2,4,稳定复购用户
152839,5,2017-12-03,5,0,高频多品类用户
152848,2,2017-11-30,2,3,稳定复购用户
152850,1,2017-12-02,1,1,新购买用户
152854,5,2017-11-30,3,3,高频多品类用户
152857,2,2017-11-27,2,6,稳定复购用户
152877,1,2017-11-25,1,8,低频沉睡用户
152880,4,2017-12-02,4,1,高频多品类用户
152896,2,2017-12-02,2,1,稳定复购用户
152897,5,2017-12-02,5,1,高频多品类用户
152905,2,2017-12-03,2,0,稳定复购用户
152910,3,2017-12-02,3,1,高频多品类用户
152916,1,2017-12-01,1,2,低频沉睡用户
152921,4,2017-12-03,2,0,高频多品类用户
152926,10,2017-12-01,7,2,高频多品类用户
152930,2,2017-12-01,2,2,稳定复购用户
152938,7,2017-12-02,7,1,高频多品类用户
152941,2,2017-12-03,2,0,稳定复购用户
152945,1,2017-12-02,1,1,新购买用户
152948,4,2017-12-02,4,1,高频多品类用户
152982,2,2017-12-02,1,1,稳定复购用户
152985,3,2017-12-01,3,2,高频多品类用户
152992,10,2017-12-03,7,0,高频多品类用户
152997,1,2017-12-03,1,0,新购买用户
153033,5,2017-12-03,5,0,高频多品类用户
153045,1,2017-12-03,1,0,新购买用户
153047,2,2017-11-30,2,3,稳定复购用户
153062,1,2017-11-26,1,7,低频沉睡用户
153101,9,2017-12-03,8,0,高频多品类用户
153107,2,2017-11-30,2,3,稳定复购用户
153116,2,2017-12-02,1,1,稳定复购用户
153126,6,2017-12-02,5,1,高频多品类用户
153138,3,2017-11-27,2,6,高频多品类用户
153144,7,2017-11-29,4,4,高频多品类用户
153147,11,2017-12-02,5,1,高频多品类用户
153154,1,2017-12-02,1,1,新购买用户
153164,2,2017-12-03,2,0,稳定复购用户
153173,1,2017-12-02,1,1,新购买用户
153183,3,2017-12-03,3,0,高频多品类用户
153186,1,2017-11-30,1,3,低频沉睡用户
153190,1,2017-12-02,1,1,新购买用户
153193,4,2017-11-27,3,6,高频多品类用户
153197,2,2017-12-03,2,0,稳定复购用户
153203,8,2017-12-03,5,0,高频多品类用户
153216,2,2017-12-03,2,0,稳定复购用户
153219,8,2017-11-27,6,6,高频多品类用户
153223,2,2017-11-28,2,5,稳定复购用户
153232,1,2017-11-30,1,3,低频沉睡用户
153237,1,2017-11-30,1,3,低频沉睡用户
153240,7,2017-12-03,6,0,高频多品类用户
153251,2,2017-11-29,2,4,稳定复购用户
153254,4,2017-12-03,3,0,高频多品类用户
153279,2,2017-12-03,2,0,稳定复购用户
153282,1,2017-11-28,1,5,低频沉睡用户
153291,2,2017-11-26,1,7,稳定复购用户
153294,2,2017-12-02,2,1,稳定复购用户
153301,2,2017-12-02,2,1,稳定复购用户
153302,3,2017-12-03,3,0,高频多品类用户
153304,1,2017-11-28,1,5,低频沉睡用户
153305,2,2017-12-02,2,1,稳定复购用户
153306,11,2017-12-03,4,0,高频多品类用户
153313,3,2017-12-01,3,2,高频多品类用户
153321,6,2017-12-02,6,1,高频多品类用户
153322,9,2017-11-30,6,3,高频多品类用户
153340,2,2017-12-02,2,1,稳定复购用户
153342,1,2017-11-28,1,5,低频沉睡用户
153371,6,2017-11-28,5,5,高频多品类用户
153376,3,2017-12-02,3,1,高频多品类用户
153380,1,2017-12-01,1,2,低频沉睡用户
153383,9,2017-12-01,9,2,高频多品类用户
153401,1,2017-11-30,1,3,低频沉睡用户
153408,1,2017-12-02,1,1,新购买用户
153409,3,2017-12-03,3,0,高频多品类用户
153410,1,2017-12-02,1,1,新购买用户
153419,4,2017-11-26,4,7,高频多品类用户
153424,1,2017-12-03,1,0,新购买用户
153433,3,2017-12-03,3,0,高频多品类用户
153435,2,2017-12-01,2,2,稳定复购用户
153438,3,2017-12-03,3,0,高频多品类用户
153457,2,2017-11-29,2,4,稳定复购用户
153471,7,2017-12-03,7,0,高频多品类用户
153475,1,2017-11-30,1,3,低频沉睡用户
153486,3,2017-12-01,3,2,高频多品类用户
153502,1,2017-11-25,1,8,低频沉睡用户
153506,3,2017-11-28,3,5,高频多品类用户
153519,4,2017-11-28,4,5,高频多品类用户
153523,6,2017-11-30,4,3,高频多品类用户
153547,1,2017-11-27,1,6,低频沉睡用户
153560,7,2017-12-02,5,1,高频多品类用户
153570,1,2017-11-28,1,5,低频沉睡用户
153572,1,2017-12-02,1,1,新购买用户
153576,1,2017-11-28,1,5,低频沉睡用户
153585,1,2017-12-01,1,2,低频沉睡用户
153611,1,2017-11-29,1,4,低频沉睡用户
153619,10,2017-12-02,9,1,高频多品类用户
153626,4,2017-12-03,4,0,高频多品类用户
153635,1,2017-12-01,1,2,低频沉睡用户
153639,3,2017-11-29,3,4,高频多品类用户
153652,1,2017-12-01,1,2,低频沉睡用户
153683,8,2017-12-03,7,0,高频多品类用户
153695,4,2017-12-03,2,0,高频多品类用户
153704,10,2017-12-02,9,1,高频多品类用户
153709,2,2017-11-28,2,5,稳定复购用户
153710,1,2017-12-03,1,0,新购买用户
153717,2,2017-12-02,2,1,稳定复购用户
153723,4,2017-12-03,3,0,高频多品类用户
153725,3,2017-12-03,3,0,高频多品类用户
153737,1,2017-12-01,1,2,低频沉睡用户
153741,1,2017-12-01,1,2,低频沉睡用户
153760,2,2017-12-01,2,2,稳定复购用户
153765,1,2017-12-02,1,1,新购买用户
153766,1,2017-12-03,1,0,新购买用户
153780,7,2017-12-02,5,1,高频多品类用户
153811,5,2017-12-02,5,1,高频多品类用户
153836,1,2017-11-25,1,8,低频沉睡用户
153837,4,2017-12-01,4,2,高频多品类用户
153838,1,2017-12-01,1,2,低频沉睡用户
153851,1,2017-12-03,1,0,新购买用户
153868,2,2017-12-03,2,0,稳定复购用户
153869,1,2017-11-30,1,3,低频沉睡用户
153875,3,2017-12-01,3,2,高频多品类用户
153879,3,2017-12-02,3,1,高频多品类用户
153880,7,2017-12-01,4,2,高频多品类用户
153896,3,2017-12-02,3,1,高频多品类用户
153900,1,2017-11-28,1,5,低频沉睡用户
153908,5,2017-12-03,5,0,高频多品类用户
153917,2,2017-12-02,1,1,稳定复购用户
153921,1,2017-11-28,1,5,低频沉睡用户
153924,4,2017-11-27,1,6,稳定复购用户
153929,1,2017-12-01,1,2,低频沉睡用户
153935,1,2017-11-26,1,7,低频沉睡用户
153962,1,2017-12-02,1,1,新购买用户
153975,3,2017-12-03,2,0,高频多品类用户
153984,1,2017-11-26,1,7,低频沉睡用户
153987,1,2017-12-02,1,1,新购买用户
153994,1,2017-11-25,1,8,低频沉睡用户
154011,2,2017-12-03,1,0,稳定复购用户
154015,10,2017-12-03,8,0,高频多品类用户
154019,3,2017-11-30,2,3,高频多品类用户
154025,1,2017-12-03,1,0,新购买用户
154030,4,2017-12-03,4,0,高频多品类用户
154032,3,2017-12-02,3,1,高频多品类用户
154034,1,2017-12-02,1,1,新购买用户
154038,1,2017-11-27,1,6,低频沉睡用户
154043,4,2017-12-03,4,0,高频多品类用户
154049,1,2017-11-30,1,3,低频沉睡用户
154052,6,2017-12-01,6,2,高频多品类用户
154058,1,2017-12-03,1,0,新购买用户
154062,2,2017-12-02,2,1,稳定复购用户
154063,1,2017-12-03,1,0,新购买用户
154065,2,2017-11-26,2,7,稳定复购用户
154071,1,2017-11-30,1,3,低频沉睡用户
154075,7,2017-12-02,7,1,高频多品类用户
154079,4,2017-11-28,4,5,高频多品类用户
154092,2,2017-11-29,1,4,稳定复购用户
154094,7,2017-12-02,6,1,高频多品类用户
154099,1,2017-11-26,1,7,低频沉睡用户
154104,3,2017-12-03,3,0,高频多品类用户
154106,1,2017-11-25,1,8,低频沉睡用户
154107,1,2017-11-29,1,4,低频沉睡用户
154109,2,2017-12-02,2,1,稳定复购用户
154114,2,2017-11-30,2,3,稳定复购用户
154116,3,2017-12-03,3,0,高频多品类用户
154120,2,2017-12-03,2,0,稳定复购用户
154124,1,2017-11-30,1,3,低频沉睡用户
154141,1,2017-11-30,1,3,低频沉睡用户
154147,2,2017-12-03,2,0,稳定复购用户
154154,2,2017-11-28,2,5,稳定复购用户
154163,1,2017-12-01,1,2,低频沉睡用户
154165,1,2017-11-29,1,4,低频沉睡用户
154166,2,2017-11-30,2,3,稳定复购用户
154171,4,2017-12-03,4,0,高频多品类用户
154192,1,2017-11-30,1,3,低频沉睡用户
154201,1,2017-11-28,1,5,低频沉睡用户
154202,1,2017-11-29,1,4,低频沉睡用户
154218,2,2017-11-25,2,8,稳定复购用户
154221,2,2017-12-01,2,2,稳定复购用户
154225,1,2017-11-27,1,6,低频沉睡用户
154229,3,2017-12-02,3,1,高频多品类用户
154239,4,2017-12-03,3,0,高频多品类用户
154247,2,2017-12-02,2,1,稳定复购用户
154248,5,2017-12-03,4,0,高频多品类用户
154260,2,2017-12-03,2,0,稳定复购用户
154261,1,2017-11-28,1,5,低频沉睡用户
154264,1,2017-12-03,1,0,新购买用户
154291,3,2017-11-30,3,3,高频多品类用户
154303,5,2017-12-01,4,2,高频多品类用户
154347,1,2017-11-30,1,3,低频沉睡用户
154356,1,2017-11-30,1,3,低频沉睡用户
154395,1,2017-12-02,1,1,新购买用户
154408,2,2017-11-27,2,6,稳定复购用户
154410,1,2017-12-03,1,0,新购买用户
154412,4,2017-12-03,3,0,高频多品类用户
154420,6,2017-12-03,5,0,高频多品类用户
154421,2,2017-12-02,2,1,稳定复购用户
154430,1,2017-12-02,1,1,新购买用户
154434,4,2017-12-02,3,1,高频多品类用户
154438,1,2017-11-28,1,5,低频沉睡用户
154440,6,2017-11-30,6,3,高频多品类用户
154443,2,2017-11-25,2,8,稳定复购用户
154453,2,2017-12-02,2,1,稳定复购用户
154457,4,2017-12-01,3,2,高频多品类用户
154466,3,2017-11-29,3,4,高频多品类用户
154483,1,2017-12-03,1,0,新购买用户
154485,2,2017-11-30,1,3,稳定复购用户
154489,2,2017-11-27,2,6,稳定复购用户
154492,2,2017-12-02,2,1,稳定复购用户
154500,7,2017-11-30,6,3,高频多品类用户
154501,2,2017-11-28,2,5,稳定复购用户
154512,3,2017-11-29,3,4,高频多品类用户
154515,1,2017-11-28,1,5,低频沉睡用户
154519,1,2017-11-25,1,8,低频沉睡用户
154528,1,2017-11-28,1,5,低频沉睡用户
154530,1,2017-11-27,1,6,低频沉睡用户
154538,4,2017-12-02,4,1,高频多品类用户
154546,3,2017-12-03,2,0,高频多品类用户
154550,1,2017-11-30,1,3,低频沉睡用户
154564,1,2017-11-28,1,5,低频沉睡用户
154569,2,2017-12-02,2,1,稳定复购用户
154574,2,2017-11-26,2,7,稳定复购用户
154592,10,2017-11-28,8,5,高频多品类用户
154600,4,2017-11-27,4,6,高频多品类用户
154605,1,2017-11-28,1,5,低频沉睡用户
154609,1,2017-11-28,1,5,低频沉睡用户
154619,4,2017-11-30,3,3,高频多品类用户
154630,3,2017-12-02,3,1,高频多品类用户
154637,3,2017-11-28,3,5,高频多品类用户
154641,3,2017-11-27,2,6,高频多品类用户
154644,4,2017-12-02,4,1,高频多品类用户
154651,3,2017-12-03,3,0,高频多品类用户
154658,5,2017-12-01,5,2,高频多品类用户
154660,1,2017-11-27,1,6,低频沉睡用户
154663,3,2017-12-01,2,2,高频多品类用户
154666,1,2017-11-29,1,4,低频沉睡用户
154669,1,2017-11-28,1,5,低频沉睡用户
154670,1,2017-11-25,1,8,低频沉睡用户
154675,6,2017-12-01,6,2,高频多品类用户
154688,1,2017-11-26,1,7,低频沉睡用户
154690,6,2017-11-26,5,7,高频多品类用户
154692,4,2017-12-03,3,0,高频多品类用户
154694,1,2017-11-28,1,5,低频沉睡用户
154702,3,2017-12-01,3,2,高频多品类用户
154705,1,2017-12-02,1,1,新购买用户
154706,1,2017-11-27,1,6,低频沉睡用户
154711,3,2017-11-29,2,4,高频多品类用户
154719,1,2017-11-25,1,8,低频沉睡用户
154724,4,2017-11-30,4,3,高频多品类用户
154743,6,2017-12-03,4,0,高频多品类用户
154747,1,2017-11-29,1,4,低频沉睡用户
154767,2,2017-12-03,2,0,稳定复购用户
154769,2,2017-11-30,2,3,稳定复购用户
154775,3,2017-11-28,3,5,高频多品类用户
154780,1,2017-11-26,1,7,低频沉睡用户
154788,3,2017-11-25,1,8,稳定复购用户
154791,1,2017-11-29,1,4,低频沉睡用户
154799,8,2017-12-03,6,0,高频多品类用户
154801,1,2017-11-25,1,8,低频沉睡用户
154805,3,2017-12-03,2,0,高频多品类用户
154823,2,2017-12-03,1,0,稳定复购用户
154828,1,2017-12-02,1,1,新购买用户
154829,2,2017-12-02,2,1,稳定复购用户
154847,1,2017-12-02,1,1,新购买用户
154867,3,2017-12-03,2,0,高频多品类用户
154889,3,2017-12-02,1,1,稳定复购用户
154892,1,2017-11-29,1,4,低频沉睡用户
154896,5,2017-11-30,5,3,高频多品类用户
154932,2,2017-12-03,2,0,稳定复购用户
154946,6,2017-12-03,4,0,高频多品类用户
154950,4,2017-12-02,4,1,高频多品类用户
154973,4,2017-12-02,4,1,高频多品类用户
154982,6,2017-12-03,5,0,高频多品类用户
155004,5,2017-12-03,3,0,高频多品类用户
155006,3,2017-12-01,3,2,高频多品类用户
155013,1,2017-11-28,1,5,低频沉睡用户
155014,1,2017-11-25,1,8,低频沉睡用户
155026,1,2017-11-27,1,6,低频沉睡用户
155029,1,2017-11-28,1,5,低频沉睡用户
155031,2,2017-12-02,2,1,稳定复购用户
155038,2,2017-11-28,1,5,稳定复购用户
155047,2,2017-12-03,2,0,稳定复购用户
155070,3,2017-12-03,3,0,高频多品类用户
155073,1,2017-11-25,1,8,低频沉睡用户
155082,3,2017-11-28,2,5,高频多品类用户
155083,1,2017-11-27,1,6,低频沉睡用户
155084,2,2017-12-01,1,2,稳定复购用户
155090,2,2017-12-02,1,1,稳定复购用户
155093,4,2017-12-01,4,2,高频多品类用户
155103,9,2017-12-02,8,1,高频多品类用户
155110,1,2017-11-28,1,5,低频沉睡用户
155112,1,2017-12-01,1,2,低频沉睡用户
155115,1,2017-11-25,1,8,低频沉睡用户
155117,1,2017-11-30,1,3,低频沉睡用户
155123,1,2017-11-28,1,5,低频沉睡用户
155132,3,2017-12-03,3,0,高频多品类用户
155135,2,2017-11-30,2,3,稳定复购用户
155147,4,2017-12-03,3,0,高频多品类用户
155148,4,2017-12-03,4,0,高频多品类用户
155150,2,2017-12-02,2,1,稳定复购用户
155183,2,2017-11-25,2,8,稳定复购用户
155191,2,2017-12-01,2,2,稳定复购用户
155201,1,2017-11-27,1,6,低频沉睡用户
155203,7,2017-11-30,7,3,高频多品类用户
155213,1,2017-11-27,1,6,低频沉睡用户
155223,5,2017-12-01,5,2,高频多品类用户
155227,2,2017-12-02,2,1,稳定复购用户
155236,1,2017-11-30,1,3,低频沉睡用户
155238,2,2017-11-28,2,5,稳定复购用户
155241,3,2017-12-02,3,1,高频多品类用户
155242,2,2017-12-02,2,1,稳定复购用户
155254,3,2017-11-27,3,6,高频多品类用户
155261,10,2017-12-03,8,0,高频多品类用户
155263,11,2017-12-03,10,0,高频多品类用户
155289,1,2017-12-02,1,1,新购买用户
155292,2,2017-11-28,2,5,稳定复购用户
155325,1,2017-11-25,1,8,低频沉睡用户
155336,3,2017-12-02,3,1,高频多品类用户
155344,6,2017-11-27,3,6,高频多品类用户
155345,8,2017-12-02,7,1,高频多品类用户
155358,1,2017-11-27,1,6,低频沉睡用户
155381,1,2017-12-02,1,1,新购买用户
155394,7,2017-12-03,7,0,高频多品类用户
155396,1,2017-11-27,1,6,低频沉睡用户
155397,1,2017-11-30,1,3,低频沉睡用户
155408,2,2017-11-26,2,7,稳定复购用户
155411,2,2017-12-02,2,1,稳定复购用户
155416,1,2017-11-29,1,4,低频沉睡用户
155420,3,2017-11-27,3,6,高频多品类用户
155438,1,2017-11-28,1,5,低频沉睡用户
155453,1,2017-11-26,1,7,低频沉睡用户
155457,3,2017-11-30,3,3,高频多品类用户
155478,1,2017-11-26,1,7,低频沉睡用户
155484,2,2017-12-03,2,0,稳定复购用户
155486,7,2017-11-30,7,3,高频多品类用户
155491,1,2017-11-29,1,4,低频沉睡用户
155493,3,2017-11-29,3,4,高频多品类用户
155495,1,2017-12-01,1,2,低频沉睡用户
155513,5,2017-12-03,3,0,高频多品类用户
155518,1,2017-11-29,1,4,低频沉睡用户
155526,17,2017-12-02,16,1,高频多品类用户
155531,1,2017-11-25,1,8,低频沉睡用户
155539,4,2017-12-03,4,0,高频多品类用户
155551,4,2017-12-01,3,2,高频多品类用户
155555,1,2017-11-29,1,4,低频沉睡用户
155559,1,2017-12-02,1,1,新购买用户
155562,1,2017-12-03,1,0,新购买用户
155567,1,2017-12-03,1,0,新购买用户
155574,2,2017-11-29,2,4,稳定复购用户
155581,1,2017-12-01,1,2,低频沉睡用户
155586,1,2017-11-29,1,4,低频沉睡用户
155599,3,2017-12-01,3,2,高频多品类用户
155614,7,2017-12-01,6,2,高频多品类用户
155616,4,2017-12-02,4,1,高频多品类用户
155624,3,2017-12-03,3,0,高频多品类用户
155634,1,2017-11-29,1,4,低频沉睡用户
155649,10,2017-12-02,9,1,高频多品类用户
155650,5,2017-12-02,4,1,高频多品类用户
155663,2,2017-11-29,2,4,稳定复购用户
155664,3,2017-12-02,3,1,高频多品类用户
155666,4,2017-12-02,3,1,高频多品类用户
155670,18,2017-12-03,18,0,高频多品类用户
155671,3,2017-12-03,3,0,高频多品类用户
155672,3,2017-11-29,2,4,高频多品类用户
155673,1,2017-11-27,1,6,低频沉睡用户
155677,1,2017-11-27,1,6,低频沉睡用户
155682,3,2017-11-26,3,7,高频多品类用户
155693,2,2017-12-03,2,0,稳定复购用户
155696,2,2017-11-29,2,4,稳定复购用户
155708,1,2017-11-25,1,8,低频沉睡用户
155713,5,2017-11-25,3,8,高频多品类用户
155717,1,2017-12-02,1,1,新购买用户
